job_id,state,district,domain,nsqf_job_role,qp_code,job_type_available,local_demand_signal,active_msme_cluster,estimated_monthly_income_lpa
JOB_3EB8DF94,Punjab,Kapurthala,Agriculture & Dairy,Dairy Farmer & Animal Husbandry Assistant,AGR/Q4101,Fixed Monthly,High,False,15.6
JOB_727F0D8A,Punjab,Kapurthala,Garments & Tailoring,Industrial Sewing Machine Operator,AMH/Q0301,Self-Employment / Enterprise,Medium,True,14.0
JOB_FDB83273,Punjab,Kapurthala,Garments & Tailoring,Industrial Sewing Machine Operator,AMH/Q0301,Daily Wage,Low,True,11.9
JOB_4FD1D100,Punjab,Kapurthala,Plumbing & Water Works,Plumber General,PSC/Q0104,Daily Wage,High,False,18.1
JOB_0E4EE525,Punjab,Kapurthala,Electrical & Solar,Wireman Helper,ELE/Q6001,Self-Employment / Enterprise,High,False,15.8
JOB_7A8611BC,Punjab,Kapurthala,Artisan & Carpentry,Assistant Carpenter,CON/Q0102,Self-Employment / Enterprise,Medium,False,10.0
JOB_D713D037,Punjab,Kapurthala,Electrical & Solar,Wireman Helper,ELE/Q6001,Self-Employment / Enterprise,Medium,True,10.1
JOB_1C489FA7,Punjab,Kapurthala,Artisan & Carpentry,Assistant Carpenter,CON/Q0102,Fixed Monthly,Medium,True,23.0
JOB_2696304D,Punjab,Kapurthala,Plumbing & Water Works,Plumber General,PSC/Q0104,Self-Employment / Enterprise,High,False,11.8
JOB_0EA492FA,Punjab,Kapurthala,Construction,Assistant Mason,CON/Q0101,Fixed Monthly,Medium,True,20.6
JOB_78CFE9CE,Punjab,Kapurthala,Agriculture & Dairy,Dairy Farmer & Animal Husbandry Assistant,AGR/Q4101,Daily Wage,Low,True,15.6
JOB_3003B7FF,Punjab,Kapurthala,Artisan & Carpentry,Assistant Carpenter,CON/Q0102,Fixed Monthly,High,True,14.4
JOB_504DAB60,Punjab,Kapurthala,Garments & Tailoring,Industrial Sewing Machine Operator,AMH/Q0301,Daily Wage,Medium,False,8.1
JOB_1B8F1DAE,Punjab,Kapurthala,Electrical & Solar,Wireman Helper,ELE/Q6001,Self-Employment / Enterprise,Medium,False,23.1
JOB_FA6662EF,Punjab,Kapurthala,Agriculture & Dairy,Dairy Farmer & Animal Husbandry Assistant,AGR/Q4101,Daily Wage,Medium,False,24.8
JOB_41861991,Punjab,Kapurthala,Handicrafts & Leather,Leather Goods Maker / Footwear Repairer,LSS/Q2501,Self-Employment / Enterprise,Medium,True,21.0
JOB_9E6EC359,Punjab,Kapurthala,Handicrafts & Leather,Leather Goods Maker / Footwear Repairer,LSS/Q2501,Fixed Monthly,Medium,False,20.2
JOB_05E39E84,Punjab,Kapurthala,Electrical & Solar,Wireman Helper,ELE/Q6001,Fixed Monthly,Medium,True,13.5
JOB_D70D89CD,Punjab,Kapurthala,Handicrafts & Leather,Leather Goods Maker / Footwear Repairer,LSS/Q2501,Daily Wage,Medium,False,10.3
JOB_86316622,Punjab,Kapurthala,Construction,Assistant Mason,CON/Q0101,Daily Wage,High,True,10.7
JOB_89F6667E,Punjab,Kapurthala,Artisan & Carpentry,Assistant Carpenter,CON/Q0102,Self-Employment / Enterprise,Medium,True,10.9
JOB_EB2B4722,Punjab,Kapurthala,Agriculture & Dairy,Dairy Farmer & Animal Husbandry Assistant,AGR/Q4101,Fixed Monthly,High,True,21.5
JOB_E4C2EC18,Punjab,Kapurthala,Agriculture & Dairy,Dairy Farmer & Animal Husbandry Assistant,AGR/Q4101,Daily Wage,High,False,19.2
JOB_2EACFB3F,Punjab,Kapurthala,Garments & Tailoring,Industrial Sewing Machine Operator,AMH/Q0301,Self-Employment / Enterprise,Medium,False,16.2
JOB_CCA23B52,Punjab,Kapurthala,Plumbing & Water Works,Plumber General,PSC/Q0104,Fixed Monthly,High,True,23.7
JOB_8BAA9A60,Punjab,Kapurthala,Handicrafts & Leather,Leather Goods Maker / Footwear Repairer,LSS/Q2501,Fixed Monthly,High,True,14.1
JOB_B6FD6261,Punjab,Kapurthala,Handicrafts & Leather,Leather Goods Maker / Footwear Repairer,LSS/Q2501,Daily Wage,High,False,12.5
JOB_7BF77641,Punjab,Kapurthala,Electrical & Solar,Wireman Helper,ELE/Q6001,Daily Wage,Medium,True,9.8
JOB_0F430090,Punjab,Kapurthala,Plumbing & Water Works,Plumber General,PSC/Q0104,Self-Employment / Enterprise,Medium,False,21.2
JOB_867A876C,Punjab,Kapurthala,Plumbing & Water Works,Plumber General,PSC/Q0104,Daily Wage,High,True,11.0
JOB_0D7CDB90,Punjab,Kapurthala,Electrical & Solar,Wireman Helper,ELE/Q6001,Fixed Monthly,Medium,False,15.6
JOB_615F240A,Punjab,Kapurthala,Artisan & Carpentry,Assistant Carpenter,CON/Q0102,Self-Employment / Enterprise,Medium,True,18.2
JOB_590FB9C3,Punjab,Kapurthala,Plumbing & Water Works,Plumber General,PSC/Q0104,Daily Wage,Medium,False,18.5
JOB_B478E22D,Punjab,Kapurthala,Plumbing & Water Works,Plumber General,PSC/Q0104,Daily Wage,High,True,23.4
JOB_CA896D1F,Punjab,Kapurthala,Agriculture & Dairy,Dairy Farmer & Animal Husbandry Assistant,AGR/Q4101,Self-Employment / Enterprise,Low,False,23.4
JOB_3C4682E6,Punjab,Kapurthala,Garments & Tailoring,Industrial Sewing Machine Operator,AMH/Q0301,Fixed Monthly,Medium,True,21.5
JOB_3F75F40E,Punjab,Kapurthala,Handicrafts & Leather,Leather Goods Maker / Footwear Repairer,LSS/Q2501,Self-Employment / Enterprise,Low,True,17.5
JOB_C2095478,Punjab,Kapurthala,Handicrafts & Leather,Leather Goods Maker / Footwear Repairer,LSS/Q2501,Fixed Monthly,Medium,True,15.1
JOB_77007D50,Punjab,Kapurthala,Plumbing & Water Works,Plumber General,PSC/Q0104,Daily Wage,Medium,True,13.5
JOB_F4105580,Punjab,Kapurthala,Artisan & Carpentry,Assistant Carpenter,CON/Q0102,Fixed Monthly,Medium,False,12.3
JOB_B1480436,Punjab,Kapurthala,Electrical & Solar,Wireman Helper,ELE/Q6001,Self-Employment / Enterprise,Low,False,20.5
JOB_57ECECBD,Punjab,Kapurthala,Electrical & Solar,Wireman Helper,ELE/Q6001,Self-Employment / Enterprise,High,True,15.7
JOB_1B234640,Punjab,Kapurthala,Plumbing & Water Works,Plumber General,PSC/Q0104,Fixed Monthly,High,True,20.9
JOB_8AA5BCE0,Punjab,Kapurthala,Garments & Tailoring,Industrial Sewing Machine Operator,AMH/Q0301,Daily Wage,Low,False,13.1
JOB_47D59A6A,Punjab,Kapurthala,Agriculture & Dairy,Dairy Farmer & Animal Husbandry Assistant,AGR/Q4101,Self-Employment / Enterprise,High,False,9.3
JOB_5B304280,Punjab,Kapurthala,Construction,Assistant Mason,CON/Q0101,Daily Wage,High,True,8.3
JOB_65EA8D6C,Punjab,Kapurthala,Construction,Assistant Mason,CON/Q0101,Fixed Monthly,High,True,21.5
JOB_C374D569,Punjab,Kapurthala,Garments & Tailoring,Industrial Sewing Machine Operator,AMH/Q0301,Self-Employment / Enterprise,High,True,24.2
JOB_D9A70AF2,Punjab,Kapurthala,Electrical & Solar,Wireman Helper,ELE/Q6001,Self-Employment / Enterprise,High,True,16.6
JOB_B16808AB,West Bengal,South 24 Parganas,Artisan & Carpentry,Assistant Carpenter,CON/Q0102,Self-Employment / Enterprise,Low,True,21.8
JOB_3BAE5FEA,West Bengal,South 24 Parganas,Plumbing & Water Works,Plumber General,PSC/Q0104,Daily Wage,High,False,8.4
JOB_96180997,West Bengal,South 24 Parganas,Agriculture & Dairy,Dairy Farmer & Animal Husbandry Assistant,AGR/Q4101,Self-Employment / Enterprise,High,False,22.3
JOB_B9B4CDA9,West Bengal,South 24 Parganas,Agriculture & Dairy,Dairy Farmer & Animal Husbandry Assistant,AGR/Q4101,Self-Employment / Enterprise,Low,True,13.6
JOB_24B7F345,West Bengal,South 24 Parganas,Artisan & Carpentry,Assistant Carpenter,CON/Q0102,Fixed Monthly,Low,True,19.2
JOB_DC688107,West Bengal,South 24 Parganas,Plumbing & Water Works,Plumber General,PSC/Q0104,Daily Wage,Low,False,17.5
JOB_D5FD6C1B,West Bengal,South 24 Parganas,Electrical & Solar,Wireman Helper,ELE/Q6001,Self-Employment / Enterprise,High,False,14.7
JOB_1CFD1911,West Bengal,South 24 Parganas,Plumbing & Water Works,Plumber General,PSC/Q0104,Self-Employment / Enterprise,Medium,False,18.2
JOB_412BEA1E,West Bengal,South 24 Parganas,Agriculture & Dairy,Dairy Farmer & Animal Husbandry Assistant,AGR/Q4101,Fixed Monthly,Medium,True,22.1
JOB_365E7D34,West Bengal,South 24 Parganas,Plumbing & Water Works,Plumber General,PSC/Q0104,Fixed Monthly,Low,False,12.3
JOB_F4F8987D,West Bengal,South 24 Parganas,Agriculture & Dairy,Dairy Farmer & Animal Husbandry Assistant,AGR/Q4101,Daily Wage,Low,True,20.5
JOB_571A1FB4,West Bengal,South 24 Parganas,Garments & Tailoring,Industrial Sewing Machine Operator,AMH/Q0301,Fixed Monthly,High,True,23.8
JOB_FB9D3C86,West Bengal,South 24 Parganas,Agriculture & Dairy,Dairy Farmer & Animal Husbandry Assistant,AGR/Q4101,Fixed Monthly,Low,True,16.9
JOB_8BB636DE,West Bengal,South 24 Parganas,Artisan & Carpentry,Assistant Carpenter,CON/Q0102,Self-Employment / Enterprise,Medium,True,21.4
JOB_9170128B,West Bengal,South 24 Parganas,Plumbing & Water Works,Plumber General,PSC/Q0104,Daily Wage,Medium,False,24.2
JOB_AA9A5BCA,West Bengal,South 24 Parganas,Artisan & Carpentry,Assistant Carpenter,CON/Q0102,Self-Employment / Enterprise,Medium,True,13.2
JOB_7BC19F3B,West Bengal,South 24 Parganas,Garments & Tailoring,Industrial Sewing Machine Operator,AMH/Q0301,Daily Wage,Low,True,19.9
JOB_9AC191D5,West Bengal,South 24 Parganas,Agriculture & Dairy,Dairy Farmer & Animal Husbandry Assistant,AGR/Q4101,Daily Wage,Low,False,14.1
JOB_D6242F40,West Bengal,South 24 Parganas,Plumbing & Water Works,Plumber General,PSC/Q0104,Self-Employment / Enterprise,Medium,False,16.6
JOB_314C4D66,West Bengal,South 24 Parganas,Artisan & Carpentry,Assistant Carpenter,CON/Q0102,Fixed Monthly,High,True,13.1
JOB_7BAC42CE,West Bengal,South 24 Parganas,Garments & Tailoring,Industrial Sewing Machine Operator,AMH/Q0301,Self-Employment / Enterprise,High,False,16.6
JOB_8C5F850D,West Bengal,South 24 Parganas,Construction,Assistant Mason,CON/Q0101,Daily Wage,Medium,False,19.9
JOB_7D7C83EC,West Bengal,South 24 Parganas,Agriculture & Dairy,Dairy Farmer & Animal Husbandry Assistant,AGR/Q4101,Fixed Monthly,Medium,False,18.7
JOB_6A2A88BC,West Bengal,South 24 Parganas,Agriculture & Dairy,Dairy Farmer & Animal Husbandry Assistant,AGR/Q4101,Fixed Monthly,Medium,False,11.9
JOB_0E2A03D0,West Bengal,South 24 Parganas,Electrical & Solar,Wireman Helper,ELE/Q6001,Self-Employment / Enterprise,Low,False,15.9
JOB_32F6E2DA,West Bengal,South 24 Parganas,Electrical & Solar,Wireman Helper,ELE/Q6001,Fixed Monthly,Low,True,16.8
JOB_A83A25EA,West Bengal,South 24 Parganas,Handicrafts & Leather,Leather Goods Maker / Footwear Repairer,LSS/Q2501,Self-Employment / Enterprise,High,True,19.1
JOB_5E63D2B8,West Bengal,South 24 Parganas,Handicrafts & Leather,Leather Goods Maker / Footwear Repairer,LSS/Q2501,Self-Employment / Enterprise,Medium,False,19.0
JOB_7C968326,West Bengal,South 24 Parganas,Construction,Assistant Mason,CON/Q0101,Fixed Monthly,Medium,False,8.1
JOB_5994B17F,West Bengal,South 24 Parganas,Garments & Tailoring,Industrial Sewing Machine Operator,AMH/Q0301,Fixed Monthly,Low,True,23.7
JOB_16D7F045,West Bengal,South 24 Parganas,Plumbing & Water Works,Plumber General,PSC/Q0104,Fixed Monthly,High,False,13.5
JOB_3D4C6CBD,West Bengal,South 24 Parganas,Handicrafts & Leather,Leather Goods Maker / Footwear Repairer,LSS/Q2501,Daily Wage,High,True,15.1
JOB_B4CF1ACB,West Bengal,South 24 Parganas,Artisan & Carpentry,Assistant Carpenter,CON/Q0102,Self-Employment / Enterprise,Medium,True,12.5
JOB_F0C4F594,West Bengal,South 24 Parganas,Plumbing & Water Works,Plumber General,PSC/Q0104,Daily Wage,High,True,8.0
JOB_A307BC52,West Bengal,South 24 Parganas,Electrical & Solar,Wireman Helper,ELE/Q6001,Self-Employment / Enterprise,High,True,10.1
JOB_737E6D6A,West Bengal,South 24 Parganas,Plumbing & Water Works,Plumber General,PSC/Q0104,Fixed Monthly,Medium,True,18.3
JOB_19572426,West Bengal,South 24 Parganas,Artisan & Carpentry,Assistant Carpenter,CON/Q0102,Self-Employment / Enterprise,Low,False,22.3
JOB_8B07790A,West Bengal,South 24 Parganas,Electrical & Solar,Wireman Helper,ELE/Q6001,Self-Employment / Enterprise,High,True,17.3
JOB_1F33A8F9,West Bengal,South 24 Parganas,Handicrafts & Leather,Leather Goods Maker / Footwear Repairer,LSS/Q2501,Daily Wage,Medium,False,12.7
JOB_16F6782E,West Bengal,South 24 Parganas,Handicrafts & Leather,Leather Goods Maker / Footwear Repairer,LSS/Q2501,Self-Employment / Enterprise,Medium,True,11.1
JOB_1603195F,West Bengal,South 24 Parganas,Agriculture & Dairy,Dairy Farmer & Animal Husbandry Assistant,AGR/Q4101,Self-Employment / Enterprise,High,False,12.0
JOB_69329BB3,West Bengal,South 24 Parganas,Handicrafts & Leather,Leather Goods Maker / Footwear Repairer,LSS/Q2501,Self-Employment / Enterprise,Medium,False,13.7
JOB_78B29655,West Bengal,South 24 Parganas,Construction,Assistant Mason,CON/Q0101,Self-Employment / Enterprise,High,True,11.3
JOB_270A6554,West Bengal,South 24 Parganas,Construction,Assistant Mason,CON/Q0101,Self-Employment / Enterprise,High,False,24.2
JOB_7BC75F93,West Bengal,South 24 Parganas,Artisan & Carpentry,Assistant Carpenter,CON/Q0102,Fixed Monthly,High,False,10.1
JOB_8AE2D50B,West Bengal,South 24 Parganas,Artisan & Carpentry,Assistant Carpenter,CON/Q0102,Daily Wage,Medium,True,12.6
JOB_FA9D5449,West Bengal,South 24 Parganas,Garments & Tailoring,Industrial Sewing Machine Operator,AMH/Q0301,Fixed Monthly,Medium,False,15.9
JOB_B46E0AFF,West Bengal,South 24 Parganas,Artisan & Carpentry,Assistant Carpenter,CON/Q0102,Fixed Monthly,Medium,False,22.6
JOB_133BAE71,West Bengal,South 24 Parganas,Artisan & Carpentry,Assistant Carpenter,CON/Q0102,Self-Employment / Enterprise,Medium,False,11.6
JOB_351F2DFD,West Bengal,South 24 Parganas,Garments & Tailoring,Industrial Sewing Machine Operator,AMH/Q0301,Daily Wage,Medium,False,18.6
JOB_7A056220,West Bengal,South 24 Parganas,Garments & Tailoring,Industrial Sewing Machine Operator,AMH/Q0301,Self-Employment / Enterprise,Medium,True,8.5
JOB_5B159334,West Bengal,South 24 Parganas,Plumbing & Water Works,Plumber General,PSC/Q0104,Fixed Monthly,Medium,True,18.1
JOB_3736BE96,West Bengal,South 24 Parganas,Garments & Tailoring,Industrial Sewing Machine Operator,AMH/Q0301,Fixed Monthly,Medium,False,18.8
JOB_1F3BE213,West Bengal,South 24 Parganas,Garments & Tailoring,Industrial Sewing Machine Operator,AMH/Q0301,Daily Wage,High,False,8.5
JOB_15C203FF,West Bengal,South 24 Parganas,Plumbing & Water Works,Plumber General,PSC/Q0104,Self-Employment / Enterprise,Low,True,11.7
JOB_E9E281A5,West Bengal,South 24 Parganas,Artisan & Carpentry,Assistant Carpenter,CON/Q0102,Daily Wage,Medium,True,20.5
JOB_79BF5E6D,West Bengal,South 24 Parganas,Agriculture & Dairy,Dairy Farmer & Animal Husbandry Assistant,AGR/Q4101,Self-Employment / Enterprise,Medium,False,17.3
JOB_6D07F607,West Bengal,South 24 Parganas,Construction,Assistant Mason,CON/Q0101,Fixed Monthly,High,False,12.6
JOB_DCA8DA17,West Bengal,South 24 Parganas,Agriculture & Dairy,Dairy Farmer & Animal Husbandry Assistant,AGR/Q4101,Fixed Monthly,High,True,24.6
JOB_48FB81E1,West Bengal,South 24 Parganas,Artisan & Carpentry,Assistant Carpenter,CON/Q0102,Fixed Monthly,Medium,True,24.6
JOB_338F4A70,West Bengal,South 24 Parganas,Agriculture & Dairy,Dairy Farmer & Animal Husbandry Assistant,AGR/Q4101,Daily Wage,High,True,23.4
JOB_D7E2E040,West Bengal,South 24 Parganas,Artisan & Carpentry,Assistant Carpenter,CON/Q0102,Fixed Monthly,Low,False,9.8
JOB_A09805C2,West Bengal,South 24 Parganas,Handicrafts & Leather,Leather Goods Maker / Footwear Repairer,LSS/Q2501,Fixed Monthly,Medium,False,9.6
JOB_3E2445D7,West Bengal,South 24 Parganas,Construction,Assistant Mason,CON/Q0101,Self-Employment / Enterprise,Low,False,24.4
JOB_A3F6C15B,West Bengal,South 24 Parganas,Artisan & Carpentry,Assistant Carpenter,CON/Q0102,Daily Wage,Medium,False,10.6
JOB_85A7DFCC,West Bengal,South 24 Parganas,Artisan & Carpentry,Assistant Carpenter,CON/Q0102,Fixed Monthly,Medium,True,11.7
JOB_D56F95B1,West Bengal,South 24 Parganas,Electrical & Solar,Wireman Helper,ELE/Q6001,Self-Employment / Enterprise,Medium,False,11.0
JOB_38663914,West Bengal,South 24 Parganas,Handicrafts & Leather,Leather Goods Maker / Footwear Repairer,LSS/Q2501,Daily Wage,Medium,False,18.1
JOB_59B29C57,West Bengal,South 24 Parganas,Artisan & Carpentry,Assistant Carpenter,CON/Q0102,Daily Wage,Medium,False,9.7
JOB_A4412359,West Bengal,South 24 Parganas,Handicrafts & Leather,Leather Goods Maker / Footwear Repairer,LSS/Q2501,Daily Wage,Medium,False,17.1
JOB_7D9B04F0,West Bengal,South 24 Parganas,Plumbing & Water Works,Plumber General,PSC/Q0104,Daily Wage,Medium,False,11.6
JOB_7340F2DB,West Bengal,Bardhaman,Plumbing & Water Works,Plumber General,PSC/Q0104,Daily Wage,Medium,False,15.2
JOB_8796C9EF,West Bengal,Bardhaman,Handicrafts & Leather,Leather Goods Maker / Footwear Repairer,LSS/Q2501,Self-Employment / Enterprise,Medium,False,17.3
JOB_3BDC5E0F,West Bengal,Bardhaman,Construction,Assistant Mason,CON/Q0101,Fixed Monthly,High,True,10.3
JOB_295A1A4E,West Bengal,Bardhaman,Artisan & Carpentry,Assistant Carpenter,CON/Q0102,Self-Employment / Enterprise,Medium,True,11.1
JOB_2D117147,West Bengal,Bardhaman,Artisan & Carpentry,Assistant Carpenter,CON/Q0102,Daily Wage,Medium,True,20.6
JOB_D167CF40,West Bengal,Bardhaman,Artisan & Carpentry,Assistant Carpenter,CON/Q0102,Self-Employment / Enterprise,Medium,False,15.6
JOB_6ACFCE9E,West Bengal,Bardhaman,Construction,Assistant Mason,CON/Q0101,Daily Wage,Low,False,12.3
JOB_EF5DAC54,West Bengal,Bardhaman,Handicrafts & Leather,Leather Goods Maker / Footwear Repairer,LSS/Q2501,Self-Employment / Enterprise,Low,False,20.2
JOB_81B15C25,West Bengal,Bardhaman,Electrical & Solar,Wireman Helper,ELE/Q6001,Daily Wage,High,True,12.2
JOB_F53B662C,West Bengal,Bardhaman,Construction,Assistant Mason,CON/Q0101,Fixed Monthly,Medium,False,14.3
JOB_4DF7DA84,West Bengal,Bardhaman,Artisan & Carpentry,Assistant Carpenter,CON/Q0102,Self-Employment / Enterprise,Medium,True,17.2
JOB_965F0D7B,West Bengal,Bardhaman,Electrical & Solar,Wireman Helper,ELE/Q6001,Daily Wage,High,True,13.1
JOB_AB804710,West Bengal,Bardhaman,Construction,Assistant Mason,CON/Q0101,Fixed Monthly,Medium,False,9.3
JOB_3043F9C6,West Bengal,Bardhaman,Handicrafts & Leather,Leather Goods Maker / Footwear Repairer,LSS/Q2501,Daily Wage,High,False,19.1
JOB_377EEFDD,West Bengal,Bardhaman,Construction,Assistant Mason,CON/Q0101,Daily Wage,Medium,True,16.4
JOB_1EBD8EDC,West Bengal,Bardhaman,Agriculture & Dairy,Dairy Farmer & Animal Husbandry Assistant,AGR/Q4101,Daily Wage,Medium,True,10.2
JOB_BFB63742,West Bengal,Bardhaman,Garments & Tailoring,Industrial Sewing Machine Operator,AMH/Q0301,Daily Wage,High,False,24.3
JOB_C907373A,West Bengal,Bardhaman,Handicrafts & Leather,Leather Goods Maker / Footwear Repairer,LSS/Q2501,Self-Employment / Enterprise,Medium,False,22.8
JOB_8B8A8814,West Bengal,Bardhaman,Agriculture & Dairy,Dairy Farmer & Animal Husbandry Assistant,AGR/Q4101,Self-Employment / Enterprise,High,True,16.3
JOB_6658F57E,West Bengal,Bardhaman,Handicrafts & Leather,Leather Goods Maker / Footwear Repairer,LSS/Q2501,Self-Employment / Enterprise,High,True,21.4
JOB_5AF5491F,West Bengal,Bardhaman,Handicrafts & Leather,Leather Goods Maker / Footwear Repairer,LSS/Q2501,Daily Wage,High,True,16.9
JOB_1C3FBB9D,West Bengal,Bardhaman,Construction,Assistant Mason,CON/Q0101,Self-Employment / Enterprise,Medium,False,23.3
JOB_105A74AF,West Bengal,Bardhaman,Plumbing & Water Works,Plumber General,PSC/Q0104,Daily Wage,Medium,True,22.3
JOB_BDC02B07,West Bengal,Bardhaman,Plumbing & Water Works,Plumber General,PSC/Q0104,Daily Wage,Medium,False,13.2
JOB_970347D5,West Bengal,Bardhaman,Construction,Assistant Mason,CON/Q0101,Fixed Monthly,Low,False,8.6
JOB_BE6963B2,West Bengal,Bardhaman,Plumbing & Water Works,Plumber General,PSC/Q0104,Daily Wage,High,False,23.5
JOB_73BCB1EF,West Bengal,Bardhaman,Construction,Assistant Mason,CON/Q0101,Self-Employment / Enterprise,Medium,True,13.2
JOB_6EAE1BEF,West Bengal,Bardhaman,Electrical & Solar,Wireman Helper,ELE/Q6001,Daily Wage,High,True,18.9
JOB_5CE61BCA,West Bengal,Bardhaman,Artisan & Carpentry,Assistant Carpenter,CON/Q0102,Daily Wage,Medium,True,18.5
JOB_15DB4075,West Bengal,Bardhaman,Plumbing & Water Works,Plumber General,PSC/Q0104,Daily Wage,High,False,22.2
JOB_5B964E9F,West Bengal,Bardhaman,Artisan & Carpentry,Assistant Carpenter,CON/Q0102,Self-Employment / Enterprise,Medium,True,17.1
JOB_1D12CD37,West Bengal,Bardhaman,Agriculture & Dairy,Dairy Farmer & Animal Husbandry Assistant,AGR/Q4101,Daily Wage,High,False,11.6
JOB_78921019,West Bengal,Bardhaman,Garments & Tailoring,Industrial Sewing Machine Operator,AMH/Q0301,Daily Wage,Medium,True,23.8
JOB_ACF5D474,West Bengal,Bardhaman,Construction,Assistant Mason,CON/Q0101,Daily Wage,Medium,False,18.4
JOB_455E9E1D,West Bengal,Bardhaman,Electrical & Solar,Wireman Helper,ELE/Q6001,Fixed Monthly,Low,False,24.2
JOB_2630CE24,West Bengal,Bardhaman,Construction,Assistant Mason,CON/Q0101,Fixed Monthly,High,True,18.5
JOB_680D2EE9,West Bengal,Bardhaman,Garments & Tailoring,Industrial Sewing Machine Operator,AMH/Q0301,Fixed Monthly,High,True,19.7
JOB_6472589D,West Bengal,Bardhaman,Garments & Tailoring,Industrial Sewing Machine Operator,AMH/Q0301,Self-Employment / Enterprise,High,True,12.9
JOB_9EA2D1F5,West Bengal,Bardhaman,Handicrafts & Leather,Leather Goods Maker / Footwear Repairer,LSS/Q2501,Fixed Monthly,High,False,21.7
JOB_ABA3E912,West Bengal,Bardhaman,Plumbing & Water Works,Plumber General,PSC/Q0104,Self-Employment / Enterprise,Low,True,8.5
JOB_EEFCF90C,West Bengal,Bardhaman,Handicrafts & Leather,Leather Goods Maker / Footwear Repairer,LSS/Q2501,Self-Employment / Enterprise,Medium,False,11.3
JOB_6E756270,West Bengal,Bardhaman,Construction,Assistant Mason,CON/Q0101,Fixed Monthly,High,True,12.8
JOB_B8B57515,West Bengal,Bardhaman,Plumbing & Water Works,Plumber General,PSC/Q0104,Fixed Monthly,Medium,True,17.0
JOB_6FDFE826,West Bengal,Bardhaman,Construction,Assistant Mason,CON/Q0101,Fixed Monthly,Medium,False,20.5
JOB_71D4AF7C,West Bengal,Bardhaman,Plumbing & Water Works,Plumber General,PSC/Q0104,Fixed Monthly,Medium,False,19.9
JOB_9A64B4A0,West Bengal,Bardhaman,Handicrafts & Leather,Leather Goods Maker / Footwear Repairer,LSS/Q2501,Daily Wage,Medium,False,17.4
JOB_7021E27C,West Bengal,Bardhaman,Electrical & Solar,Wireman Helper,ELE/Q6001,Daily Wage,Medium,True,14.3
JOB_97DAF463,West Bengal,Bardhaman,Electrical & Solar,Wireman Helper,ELE/Q6001,Fixed Monthly,Low,True,9.5
JOB_FEB8BD13,West Bengal,Bardhaman,Agriculture & Dairy,Dairy Farmer & Animal Husbandry Assistant,AGR/Q4101,Self-Employment / Enterprise,Medium,False,19.8
JOB_84FD34A7,West Bengal,Bardhaman,Plumbing & Water Works,Plumber General,PSC/Q0104,Fixed Monthly,High,False,21.4
JOB_924DB5B2,West Bengal,Bardhaman,Construction,Assistant Mason,CON/Q0101,Fixed Monthly,High,False,12.4
JOB_4784EF98,West Bengal,Bardhaman,Agriculture & Dairy,Dairy Farmer & Animal Husbandry Assistant,AGR/Q4101,Self-Employment / Enterprise,Medium,False,11.8
JOB_7D8FF9CF,West Bengal,Bardhaman,Construction,Assistant Mason,CON/Q0101,Daily Wage,Medium,True,17.6
JOB_E89CFA12,West Bengal,Bardhaman,Garments & Tailoring,Industrial Sewing Machine Operator,AMH/Q0301,Fixed Monthly,Medium,True,16.8
