state,centre_name,address,email,phone,courses_offered
jharkhand,Mosaic - DDUKK Bokaro,Plot no- 009 Rose Enclave Jamgoriya Near Talgadia More Bokaro Jharkhand Pin code – 827013,utkarsh.shrivastava@mosaicworkskills.com,9795009996,ELECTRICIAN - DOMESTIC SOLUTIONS | HEALTHCARE HYGIENE AND HOUSEKEEPING AIDE | HEALTHCARE HYGIENE AND HOUSEKEEPING AIDE | ELECTRICIAN - DOMESTIC SOLUTIONS | ELECTRICIAN - DOMESTIC SOLUTIONS | ELECTRICIAN - DOMESTIC SOLUTIONS | ELECTRICIAN - DOMESTIC SOLUTIONS | ELECTRICIAN - DOMESTIC SOLUTIONS | ELECTRICIAN - DOMESTIC SOLUTIONS | ELECTRICIAN - DOMESTIC SOLUTIONS
jharkhand,UISS BOKARO 2,PLOT NO.26 KHATA NO.-376\nADARSH CO-OPERATIVE SECTOR-12 BANDHGORA,uissbokaro22@gmail.com,8210264400,SEWING MACHINE OPERATOR | SEWING MACHINE OPERATOR | SEWING MACHINE OPERATOR | SEWING MACHINE OPERATOR | SELF EMPLOYED TAILOR | SELF EMPLOYED TAILOR | SELF EMPLOYED TAILOR | SELF EMPLOYED TAILOR | HAND EMBROIDERER (ADDAWALA) | HAND EMBROIDERER (ADDAWALA) | HAND EMBROIDERER (ADDAWALA) | HAND EMBROIDERER (ADDAWALA) | HAND EMBROIDERER (ADDAWALA) | HAND EMBROIDERER (ADDAWALA) | HAND EMBROIDERER (ADDAWALA) | HAND EMBROIDERER (ADDAWALA) | FINISHER & PACKER | FINISHER & PACKER | FINISHER & PACKER | FINISHER & PACKER | FINISHER & PACKER | FINISHER & PACKER | FINISHER & PACKER | FINISHER & PACKER
jharkhand,SANMAT SKILL CENTER BOKARO,Bokaro Mouza-Chandankiyari Mouza No.-263 House No.-105 Pin-828134,santosh@ssnmtrust.org,9570493059,FITTER - FABRICATION | SEWING MACHINE OPERATOR | SEWING MACHINE OPERATOR | SEWING MACHINE OPERATOR | FITTER - FABRICATION | SEWING MACHINE OPERATOR
jharkhand,DDUKK JITM CHAIBASA,DPS PUBLIC SCHOOL AND COLLEGE MATKAMHATU BLOCK OFFICE MORE CHAIBASA (WEST SINGHBHUM) JHARKHAND,salmanh8866@gmail.com,8006004222,SEWING MACHINE OPERATOR | SELF EMPLOYED TAILOR | SELF EMPLOYED TAILOR | SEWING MACHINE OPERATOR | SEWING MACHINE OPERATOR | SEWING MACHINE OPERATOR | SEWING MACHINE OPERATOR | TRAINEE CHEF. | SEWING MACHINE OPERATOR | HEALTHCARE HYGIENE AND HOUSEKEEPING AIDE | TRAINEE CHEF. | SELF EMPLOYED TAILOR | SELF EMPLOYED TAILOR | HEALTHCARE HYGIENE AND HOUSEKEEPING AIDE | SEWING MACHINE OPERATOR | SEWING MACHINE OPERATOR
jharkhand,VIKAS BHARTI BISHUNPUR PMKK GUMLA,VIKAS BHARTI BISHUNPUR BISHUNPUR GUMLA,pmkkjh3@gmail.com,9431544035,HEALTHCARE HYGIENE AND HOUSEKEEPING AIDE | SELF EMPLOYED TAILOR | SELF EMPLOYED TAILOR | SELF EMPLOYED TAILOR | SELF EMPLOYED TAILOR | HEALTHCARE HYGIENE AND HOUSEKEEPING AIDE | ASSOCIATE DATA ENTRY OPERATOR | ASSOCIATE DATA ENTRY OPERATOR | ASSOCIATE  ELECTRICIAN
jharkhand,VIKAS BHARTI BISHUNPUR PMKK PALAMU,VIKAS BHARTI BISHUNPUR PMKK PALAMU VILL-BATSARA,pmkkjhthreepalamu@gmail.com,9693580917,HEALTHCARE HYGIENE AND HOUSEKEEPING AIDE | HEALTHCARE HYGIENE AND HOUSEKEEPING AIDE | SELF EMPLOYED TAILOR | SELF EMPLOYED TAILOR | ASSOCIATE  ELECTRICIAN | SELF EMPLOYED TAILOR | SELF EMPLOYED TAILOR | ASSOCIATE DATA ENTRY OPERATOR | ASSOCIATE DATA ENTRY OPERATOR
jharkhand,VIKAS BHARTI BISHUNPUR PMKK LATEHAR,HOTWAG LATEHAR,pmkkjhthreelatehar@gmail.com,8789758374,SELF EMPLOYED TAILOR | SELF EMPLOYED TAILOR | SELF EMPLOYED TAILOR | SELF EMPLOYED TAILOR | ASSOCIATE DATA ENTRY OPERATOR | ASSOCIATE DATA ENTRY OPERATOR | ASSOCIATE  ELECTRICIAN
jharkhand,VIKAS BHARTI BISHUNPUR PMKK GARHWA,MURKA HOOR MORE,PMKKJHTHREEGARHWA@GMAIL.COM,8709164701,ASSOCIATE  ELECTRICIAN | SELF EMPLOYED TAILOR | SELF EMPLOYED TAILOR | SELF EMPLOYED TAILOR | SELF EMPLOYED TAILOR | ASSOCIATE DATA ENTRY OPERATOR | ASSOCIATE  ELECTRICIAN | ASSOCIATE DATA ENTRY OPERATOR | HEALTHCARE HYGIENE AND HOUSEKEEPING AIDE
jharkhand,VIKAS BHARTI BISHUNPUR PMKK CHATRA,KISHUNPUR,PMKKJHTHREECHATRA@GMAIL.COM,8709726184,ASSOCIATE DATA ENTRY OPERATOR | ASSOCIATE  ELECTRICIAN | HEALTHCARE HYGIENE AND HOUSEKEEPING AIDE | ASSOCIATE  ELECTRICIAN | ASSOCIATE DATA ENTRY OPERATOR | HEALTHCARE HYGIENE AND HOUSEKEEPING AIDE | SELF EMPLOYED TAILOR | SELF EMPLOYED TAILOR | SELF EMPLOYED TAILOR | SELF EMPLOYED TAILOR
jharkhand,JSS Bariatu,Arogya Bhawan 1 Bariatu Road Ranchi,vera.bimla@gmail.com,7091427932,ASSOCIATE DATA ENTRY OPERATOR | SELF EMPLOYED TAILOR | SELF EMPLOYED TAILOR | SELF EMPLOYED TAILOR | SELF EMPLOYED TAILOR | ASSISTANT BEAUTY & WELLNESS CONSULTANT | ASSISTANT BEAUTY & WELLNESS CONSULTANT | ASSISTANT BEAUTY & WELLNESS CONSULTANT | ASSISTANT BEAUTY & WELLNESS CONSULTANT | ASSISTANT BEAUTY & WELLNESS CONSULTANT | ASSISTANT BEAUTY & WELLNESS CONSULTANT | ASSISTANT BEAUTY & WELLNESS CONSULTANT | ASSOCIATE DATA ENTRY OPERATOR | ASSISTANT BEAUTY & WELLNESS CONSULTANT
jharkhand,Govt ITI (Gen) Ranchi,ITKI ROAD HEHAL RANCHI,rjvsharma007@gmail.com,9430021464,ASSOCIATE CONSTRUCTION FITTER
jharkhand,JSS Khunti,Lobin Bagan Road No.-2 Dak Banglow Road Khunti Pin-835210,jsskhunti@gmail.com,9431170225,TRAINEE - BEAUTICIAN | ASSOCIATE DATA ENTRY OPERATOR | ASSOCIATE DATA ENTRY OPERATOR
jharkhand,RAMGARH ENGINEERING COLLEGE,MURBANDA P.O. BARKIPONA P.S.- RAJARAPPA PROJECT DISTRICT -RAMGARH,viceprincipalrec@gmail.com,7063697080,MOTOR AND CONTROLLER DESIGN ENGINEER | TV REPAIR TECHNICIAN | CNC OPERATOR TURNING | TV REPAIR TECHNICIAN | TV REPAIR TECHNICIAN | AUTOMOTIVE CNC MACHINING TECHNICIAN | MOTOR AND CONTROLLER DESIGN ENGINEER | MOTOR AND CONTROLLER DESIGN ENGINEER | MOTOR AND CONTROLLER DESIGN ENGINEER | MOTOR AND CONTROLLER DESIGN ENGINEER | MOTOR AND CONTROLLER DESIGN ENGINEER | CNC OPERATOR TURNING | MOTOR AND CONTROLLER DESIGN ENGINEER | AUTOMOTIVE CNC MACHINING TECHNICIAN | AUTOMOTIVE CNC MACHINING TECHNICIAN | AUTOMOTIVE CNC MACHINING TECHNICIAN | AUTOMOTIVE CNC MACHINING TECHNICIAN | AUTOMOTIVE CNC MACHINING TECHNICIAN | AUTOMOTIVE CNC MACHINING TECHNICIAN | TV REPAIR TECHNICIAN | AUTOMOTIVE CNC MACHINING TECHNICIAN | MOTOR AND CONTROLLER DESIGN ENGINEER | SOLAR PV INSTALLER (SURYAMITRA) | SOLAR PV INSTALLER (SURYAMITRA) | SOLAR PV INSTALLER (SURYAMITRA) | SOLAR PV INSTALLER (SURYAMITRA)
jharkhand,JSS Pratap Nagar,Pratap Nagar Near Tvs Showroom Naisarai Ramgarh Cantt Dist-Ramgarh(Jh)-829122,mishalkumar.jss@gmail.com,6200292626,ASSISTANT HAIR DRESSER & STYLIST | ASSOCIATE DATA ENTRY OPERATOR | ASSISTANT HAIR DRESSER & STYLIST | ASSISTANT HAIR DRESSER & STYLIST | ASSISTANT HAIR DRESSER & STYLIST | ASSISTANT HAIR DRESSER & STYLIST | ASSISTANT HAIR DRESSER & STYLIST | ASSOCIATE DATA ENTRY OPERATOR | ASSISTANT HAIR DRESSER & STYLIST | ASSISTANT HAIR DRESSER & STYLIST
jharkhand,JSS Giridih,Sihodih Po-Sirsiya,jssgiridih@gmail.com,7033791522,SELF EMPLOYED TAILOR | SELF EMPLOYED TAILOR | SELF EMPLOYED TAILOR | SELF EMPLOYED TAILOR
jharkhand,SILLI POLYTECHNIC,Silli Polytechnic Ramdera Silli Jharkhand,kundu.toni007@gmail.com,8272996621,ELECTRICIAN - DOMESTIC SOLUTIONS | SURVEYOR AIDE | PLUMBER - GENERAL | PLUMBER - GENERAL | PLUMBER - GENERAL | PLUMBER - GENERAL | PLUMBER - GENERAL | PLUMBER - GENERAL | PLUMBER - GENERAL | PLUMBER - GENERAL | JUNIOR SOFTWARE DEVELOPER | JUNIOR SOFTWARE DEVELOPER | JUNIOR SOFTWARE DEVELOPER | JUNIOR SOFTWARE DEVELOPER | ELECTRICIAN - DOMESTIC SOLUTIONS | ELECTRICIAN - DOMESTIC SOLUTIONS | ELECTRICIAN - DOMESTIC SOLUTIONS | ELECTRICIAN - DOMESTIC SOLUTIONS | ELECTRICIAN - DOMESTIC SOLUTIONS | SURVEYOR AIDE | ASSISTANT TECHNICIAN (WIRELESS) | ASSISTANT TECHNICIAN (WIRELESS) | ELECTRICIAN - DOMESTIC SOLUTIONS | ELECTRICIAN - DOMESTIC SOLUTIONS
jharkhand,JSS Training Centre Belgaon,Vill. Belgaon Telgaon Gumla,jssgumla@gmail.com,7717720757,SELF EMPLOYED TAILOR | SELF EMPLOYED TAILOR | SELF EMPLOYED TAILOR | SELF EMPLOYED TAILOR
jharkhand,Jan Shikshan Sansthan Palamu,Village- Khura Kala P.O- Harinamore P.S- Chainpur Dist.- Palamu Pin Code- 822110,kaushalupsdm@gmail.com,6203217780,SELF EMPLOYED TAILOR | SELF EMPLOYED TAILOR | SELF EMPLOYED TAILOR | SELF EMPLOYED TAILOR
jharkhand,JSS Simdega- Training Centre,2nd & 3rd Floor Bank of India Building Main Road Simdega 835223,kranti.mishra@wethepeople.co.in,9650264948,TRAINEE - BEAUTICIAN | SELF EMPLOYED TAILOR | SELF EMPLOYED TAILOR | SELF EMPLOYED TAILOR | SELF EMPLOYED TAILOR
jharkhand,Promise Healthcare,Promise Healthcare 2 nd Floor Panchwati Tower Harmu Road Ranchi Jharkhand 834001,shivam.gupta@kedman.in,8448114694,GERIATRIC CAREGIVER (INSTITUTIONAL & HOME CARE) | HEALTHCARE HYGIENE AND HOUSEKEEPING AIDE
jharkhand,ATVPL Jamshedpur,Building no 1 Azadbasti Gurudwara Sahib Jemco Ps+Po- Telco Jamshedpur Jharkhand,jamshedpur.c2s@gmail.com,8210034636,ASSISTANT TECHNICIAN- COMPUTER HARDWARE
jharkhand,IIT(ISM),Police Line Road Main Campus IIT (ISM near Rani Bandh Hirapur Sardar Patel Nagar,skumar781@iitism.ac.in,9430136868,ASSISTANT-MINE SURVEYOR | ASSISTANT-MINE SURVEYOR | ASSISTANT-MINE SURVEYOR | ASSISTANT-MINE SURVEYOR
jharkhand,JAN SHIKSHAN SANSTHAN LATEHAR,Village- Regai Post- Mahuwadar Block- Mahuwadar Dist.- Latehar,pintukumar90970@gmail.com,6296115965,SEWING MACHINE OPERATOR | SEWING MACHINE OPERATOR | SEWING MACHINE OPERATOR | SEWING MACHINE OPERATOR
jharkhand,Govt ITI (Welfare),GOVT.ITI.(WELFARE).RANCHI.ITKI ROAD.PO-HEHAL.RANCHI-834005,itiwelfareranchi@yahoo.com,7488865261,FOUR WHEELER SERVICE ASSISTANT | FOUR WHEELER SERVICE ASSISTANT | FOUR WHEELER SERVICE ASSISTANT | FOUR WHEELER SERVICE ASSISTANT
jharkhand,Bhagawan Mahavir Medica Superspecialty Hospital,In front of P.H.E.D Colony Near Booty More Bariatu Rd Ranchi,shivam.gupta@kedman.in,8448114694,GERIATRIC CAREGIVER (INSTITUTIONAL & HOME CARE) | HEALTHCARE HYGIENE AND HOUSEKEEPING AIDE
jharkhand,Raj Hospitals,Main Road Opposite Roshpa Tower Ranchi Jharkhand 834001,shivam.gupta@kedman.in,8448114694,HEALTHCARE HYGIENE AND HOUSEKEEPING AIDE | GERIATRIC CAREGIVER (INSTITUTIONAL & HOME CARE)
jharkhand,Govt ITI GARHWA,ITI Garhwa Distt Garhwa PIN 822114,principal.itigarhwa@gmail.com,9499055673,ASSOCIATE DATA ENTRY OPERATOR
jharkhand,Govt ITI Deoghar,At-Basuadih PO+PS-Jasidih Dist-Deoghr Jharkhand-814142,itideoghar2007@yahoo.in,8969562931,ELECTRICIAN - DOMESTIC SOLUTIONS | ELECTRICIAN - DOMESTIC SOLUTIONS | ELECTRICIAN - DOMESTIC SOLUTIONS | JUNIOR FIELD TECHNICIAN- HOME APPLIANCE | ELECTRICIAN - DOMESTIC SOLUTIONS
jharkhand,Govt. ITI Giridih,GOVT ITI GIRIDIH P.O.- PACHAMBA DIST- GIRIDIH PIN- 815316,dktanti1978@gmail.com,9939032617,FITTER - MECHANICAL ASSEMBLY | CNC OPERATOR TURNING
jharkhand,GOVT. INDUSTRIAL TRAINING INSTITUTE JAMTARA,Govt.ITI Jamtara D.Bahal Jamtara Jharkhand-815351,principalitijamtara@gmail.com,7903824320,ELECTRICIAN - DOMESTIC SOLUTIONS | ELECTRICIAN - DOMESTIC SOLUTIONS | ELECTRICIAN - DOMESTIC SOLUTIONS | FOUR WHEELER SERVICE ASSISTANT | FOUR WHEELER SERVICE ASSISTANT | FOUR WHEELER SERVICE ASSISTANT | FOUR WHEELER SERVICE ASSISTANT | ELECTRICIAN - DOMESTIC SOLUTIONS
jharkhand,KCIC - Koderma 1,Bypass Road Koderma Jharkhand,pmkvycentrejhumritilaiya@gmail.com,9142589019,INVENTORY CONTROLLER
jharkhand,Govt ITI KHARSAWAN,Govt ITI Kharsawan PO - Burudih Via Sini Dist - Seraikela- Kharsawan Jharkhand 833220,naikjhr2011@gmail.com,9693205101,DOMESTIC IT HELPDESK ATTENDANT | DOMESTIC IT HELPDESK ATTENDANT | DOMESTIC IT HELPDESK ATTENDANT | DOMESTIC IT HELPDESK ATTENDANT | TWO WHEELER SERVICE TECHNICIAN | TWO WHEELER SERVICE TECHNICIAN | TWO WHEELER SERVICE TECHNICIAN | FITTER - MECHANICAL ASSEMBLY | TWO WHEELER SERVICE TECHNICIAN | ASSOCIATE  ELECTRICIAN | CNC OPERATOR TURNING | ASSISTANT MANUAL METAL ARC WELDING/ SHIELDED METAL ARC WELDING WELDER
jharkhand,Govt ITI LOHARDAGA,Vill +PO Kujra LOHARDAGA Dist- LOHARDAGA State- JHARKHAND PIN 835302,principalitilohardaga@gmail.com,9304095534,ASSOCIATE DATA ENTRY OPERATOR
jharkhand,Govt ITI Lokai Koderma,Govt ITI Koderma po-lokai Ps-Koderma District-Koderma Jharkhand Pin code-825410,rajsabkaraj@gmail.com,7480953108,ELECTRICIAN - DOMESTIC SOLUTIONS | ELECTRICIAN - DOMESTIC SOLUTIONS | ELECTRICIAN - DOMESTIC SOLUTIONS | ELECTRICIAN - DOMESTIC SOLUTIONS | ASSISTANT TECHNICIAN LED REPAIR
jharkhand,Govt ITI Pakur,GOVT. ITI SONAJORI PAKUR PO-PAKUR PS-PAKUR DIST-PAKUR PIN-816107 JHARKHAND,pkrprincipal@yahoo.com,9113763308,ASSOCIATE DATA ENTRY OPERATOR
jharkhand,Govt ITI Simdega,Industrial Training Institute Simdega.Post-Gotra Pin-835235,Principal.itisimdega@gmail.com,9661940369,ELECTRICIAN - DOMESTIC SOLUTIONS | ELECTRICIAN - DOMESTIC SOLUTIONS | ELECTRICIAN - DOMESTIC SOLUTIONS | ELECTRICIAN - DOMESTIC SOLUTIONS
jharkhand,Govt. Industrial Training Institute Jamshedpur,Station Road Burmamines PO+PS- Burmamines Dist.- East Singhbhum PIN - 831007,abhaykumar8144@gmail.com,9430058144,DRAUGHTSMAN MECHANICAL | FOUR WHEELER SERVICE ASSISTANT | FITTER - MECHANICAL ASSEMBLY | SERVICE TECHNICIAN - HOME APPLIANCES | FOUR WHEELER SERVICE ASSISTANT | FOUR WHEELER SERVICE ASSISTANT | FOUR WHEELER SERVICE ASSISTANT | ASSOCIATE DATA ENTRY OPERATOR | SERVICE TECHNICIAN - HOME APPLIANCES | SERVICE TECHNICIAN - HOME APPLIANCES | SERVICE TECHNICIAN - HOME APPLIANCES
jharkhand,Govt. Industrial Training Institute Bokaro,Govt. ITI Bokaro Chas PIN- 827013,ajaykumarroy@gmail.com,9905430597,ELECTRICAL TECHNICIAN | ASSOCIATE MASON | ELECTRICAL TECHNICIAN | ELECTRICAL TECHNICIAN | ELECTRICAL TECHNICIAN
jharkhand,Govt. Industrial Training Institute Chaibasa,ITI Chaibasa near Tata college Chaibasa dist-west singhbhum Jharkhand 833201,itichaibasa@gmail.com,7004940213,MANUAL METAL ARC WELDING/ SHIELDED METAL ARC WELDING WELDER | ELECTRICIAN - DOMESTIC SOLUTIONS | ELECTRICIAN - DOMESTIC SOLUTIONS | ASSOCIATE CONSTRUCTION FITTER | ELECTRICIAN - DOMESTIC SOLUTIONS | ELECTRICIAN - DOMESTIC SOLUTIONS | ELECTRICIAN - DOMESTIC SOLUTIONS | ELECTRICIAN - DOMESTIC SOLUTIONS | ELECTRICIAN - DOMESTIC SOLUTIONS | ASSOCIATE DATA ENTRY OPERATOR | ASSOCIATE DATA ENTRY OPERATOR | ELECTRICIAN - DOMESTIC SOLUTIONS
jharkhand,JSS Pakur 01,ICS computer centre pakur jharkhand,jsspakur@gmail.com,9472268722,ASSOCIATE DATA ENTRY OPERATOR | ASSOCIATE DATA ENTRY OPERATOR
jharkhand,JSS Pakur 02,Kalibhasan Pakur,jsspakur@gmail.com,9472268722,ASSOCIATE DATA ENTRY OPERATOR | ASSOCIATE DATA ENTRY OPERATOR
jharkhand,JAN SHIKSHAN SANSTHAN - NEW LOOK BEAUTY PARLOUR,Torpa Road Khunti Dist- Khunti,jsskhunti@gmail.com,9709578191,TRAINEE - BEAUTICIAN | TRAINEE - BEAUTICIAN | TRAINEE - BEAUTICIAN
jharkhand,JSS Ramgarh,"Tyre More Shivpuri Gali No:- 02, Ramgarh-829122, RAMGARH (Jharkhand)",jssramgarh@gmail.com,8287190453,
jharkhand,JSS Dumka,"KALPANA SHARMA,WO DILIP KUMAR SHARMA, KALASH KUNJ,GOUSHALA ROAD,DUDHANI,",jssdumka9@gmail.com,9973184258,
jharkhand,JSS Garhwa,"Arvind Kumar Dubey, Garhwa-822114, GARHWA (Jharkhand)",jssgarhwa@gmail.com,9451821771,
jharkhand,JSS Bokaro,"JSS Bhawan , By Pass Road, Chas-827013, BOKARO (Jharkhand)",jssbokaro@gmail.com,8986725789,
jharkhand,JSS Hazaribagh,"JAN SHIKSHAN SANSTHAN, Near Electric Sub-Station, PO - Morangi, Demotand, Hazaribagh, Jharkhand, Hazaribag-825301, HAZARIBAGH (Jharkhand)",hzb.jss@gmail.com,9905020009,
jharkhand,JSS Pakur,"Kittajhor Bari Aliganj Ward No.2 PostDist. Pakur Pin Code 816107, Pakaur-816107, PAKUR (Jharkhand)",jsspakur@gmail.com,9472268722,
jharkhand,JSS Khunti,"Pipal Chowk, Torpa Road, Khunti Toli Khunti, Khunti-835210, KHUNTI (Jharkhand)",jsskhunti@gmail.com,9431170225,
jharkhand,JSS Giridih,"B1 Bindesh Apartment Dsp Road Gumla, Gumla-835207, GUMLA (Jharkhand)",jssgumla@gmail.com,6392439927,
jharkhand,JSS Palamu,"Daltonganj, Medininagar(Daltonganj)-822101, PALAMU (Jharkhand)",jsspalamu@gmail.com,7903718102,
jharkhand,JSS Latehar,"Baba Nagari, Latehar-829206, LATEHAR (Jharkhand)",jsslatehar@gmail.com,8877414192,
jharkhand,PMKK Paschimi Singhbhum,PMKK Ashpra Skills Jila school road Tata-Chaibasa road Near Honda workshop Chaibasa West Singbhum,pmkk.chaibasa@ashpraskills.com,+91 9302788020,DOMESTIC IT HELPDESK ATTENDANT | SEWING MACHINE OPERATOR | SEWING MACHINE OPERATOR | SEWING MACHINE OPERATOR | SEWING MACHINE OPERATOR | DOMESTIC IT HELPDESK ATTENDANT | DOMESTIC IT HELPDESK ATTENDANT | DOMESTIC IT HELPDESK ATTENDANT | IN-STORE PROMOTER
jharkhand,PMKK-Dhanbad,Raghu nath singh 00 shyam vihar colony bypas baliyapur Baliyapur Road,pmkk.dhanbad@ashpraskills.com,+91 7321070671,DOMESTIC IT HELPDESK ATTENDANT | IN-STORE PROMOTER | DOMESTIC IT HELPDESK ATTENDANT | DOMESTIC IT HELPDESK ATTENDANT | DOMESTIC IT HELPDESK ATTENDANT | SEWING MACHINE OPERATOR - KNITS | SEWING MACHINE OPERATOR - KNITS | SEWING MACHINE OPERATOR - KNITS | SEWING MACHINE OPERATOR - KNITS
jharkhand,PMKK Jamtara,PMKK Jamtara Plot No.154/A_at Mauza-Dhandra Dumka Road Ward Number - 6 Opposite- Yag Maidan Jamtara Jharkhand - 815351,pmkk.jamtara@ashpraskills.com,+91 7321070671,DOMESTIC IT HELPDESK ATTENDANT | DOMESTIC IT HELPDESK ATTENDANT | DOMESTIC IT HELPDESK ATTENDANT | IN-STORE PROMOTER | DOMESTIC IT HELPDESK ATTENDANT
jharkhand,PMKK - Purbi Singbhum,Near Harihar nath colony Infront of Darbhanga Dairy,pmkk.jamshedpur@ashpraskills.com,+91 9302788020,IN-STORE PROMOTER | SEWING MACHINE OPERATOR - KNITS | SEWING MACHINE OPERATOR - KNITS | SEWING MACHINE OPERATOR - KNITS | SEWING MACHINE OPERATOR - KNITS
jharkhand,PMKK-Pakur,370 HATPARA HATPARA PAKUR JHARKHAND,pmkk.pakur@ashpraskills.com,+91 7321070671,ASSOCIATE  ELECTRICIAN | DOMESTIC IT HELPDESK ATTENDANT | ASSOCIATE  ELECTRICIAN | DOMESTIC IT HELPDESK ATTENDANT | DOMESTIC IT HELPDESK ATTENDANT | DOMESTIC IT HELPDESK ATTENDANT
jharkhand,PMKK Khunti,Khata no. 88 plot no. 344 Torpa road City Khunti Jharkhand,pmkk.khunti@ashpraskills.com,+91 9302788020,DOMESTIC IT HELPDESK ATTENDANT | DOMESTIC IT HELPDESK ATTENDANT | DOMESTIC IT HELPDESK ATTENDANT | IN-STORE PROMOTER | DOMESTIC IT HELPDESK ATTENDANT
jharkhand,PMKK -SAHIBGANJ,Khata no. 350 Mandap Palace In front of Electricity Board Office Banjhi Road District-Sahibganj,pmkk.sahibganj@ashpraskills.com,+91 7321070671,DOMESTIC IT HELPDESK ATTENDANT | DOMESTIC IT HELPDESK ATTENDANT | DOMESTIC IT HELPDESK ATTENDANT | COUNTER SALES ASSOCIATE-TOURISM AND HOSPITALITY | DOMESTIC IT HELPDESK ATTENDANT
jharkhand,PMKK Simdega,PMKK Simdega Prince Chowk Gumla Road Simdega Jharkhand -,pmkk.simdega@ashpraskills.com,+91 9302788020,IN-STORE PROMOTER | IN-STORE PROMOTER | COUNTER SALES ASSOCIATE-TOURISM AND HOSPITALITY | COUNTER SALES ASSOCIATE-TOURISM AND HOSPITALITY
jharkhand,"NIESBUD, Jamshedpur",NSTI (FTI) Jamahedpur,manish@niesbud.gov.in,8826894375,"TRAINER’S TRAINING PROGRAMME ON EMPLOYABILITY, ENTREPRENEURSHIP AND LIFE SKILLS FOR FACULTY/ TRAINERS/ INSTRUCTORS OF NSTIS/ ITI"
jharkhand,Ashpra Skills Private Limited - PMKK Dumka,pmkk.dumka@ashpraskills.com,,+91 7321070671,SEWING MACHINE OPERATOR - KNITS | HAIR DRESSER & STYLIST | ASSISTANT ELECTRICIAN | MEDICAL SALES REPRESENTATIVE | CUSTOMER CARE EXECUTIVE-RELATIONSHIP CENTER | IN-STORE PROMOTER
jharkhand,PMKK - Saraikela-Kharsawan(Adityapur),pmkk.adityapur@ashpraskills.com,,+91 9302788020,SEWING MACHINE OPERATOR - KNITS | FIELD TECHNICIAN  OTHER HOME APPLIANCES | DOMESTIC IT HELPDESK ATTENDANT | IN-STORE PROMOTER
telangana,"Govt Industrial Training Institute, Kothagudem",Rudrampur,itikothagudem@gmail.com,8978349663,INSTRUMENT MECHANIC (NSQF) | TURNER (NSQF) | MASON (BUILDING CONSTRUCTOR) (NSQF) | DRAUGHTSMAN (MECHANICAL) (NSQF) | FITTER (NSQF) | ELECTRICIAN (NSQF) | DRAUGHTSMAN (CIVIL) (NSQF) | MECHANIC (MOTOR VEHICLE) (NSQF) | MACHINIST (NSQF) | MECHANIC DIESEL (NSQF) | MECHANIC (TRACTOR) (NSQF) | WELDER (NSQF) | FOUNDRYMAN (NSQF) | COMPUTER OPERATOR AND PROGRAMMING ASSISTANT (NSQF)
telangana,"Govt Residential Industrial Training Institute, Dindi",Dindi,dindi.iti@gmail.com,9985108021,COMPUTER OPERATOR AND PROGRAMMING ASSISTANT (NSQF) | DRAUGHTSMAN (CIVIL) (NSQF) | STENOGRAPHER & SECRETARIAL ASSISTANT (ENGLISH) (NSQF) | WELDER (NSQF) | ELECTRICIAN (NSQF) | FITTER (NSQF)
telangana,Govt District Level Training Centre / ITI,"Market road Subhash Nagar, Vikara Bad Ranga Reddy",dltc.iti.vikarabad@gmail.com,9885644401,MECHANIC (MOTOR VEHICLE) (NSQF) | COMPUTER OPERATOR AND PROGRAMMING ASSISTANT (NSQF) | FITTER (NSQF) | CARPENTER (NSQF) | DRAUGHTSMAN (CIVIL) (NSQF) | WELDER (NSQF) | MACHINIST (NSQF) | DRESS MAKING (NSQF) | TURNER (NSQF) | ELECTRICIAN (NSQF) | ELECTRONICS MECHANIC (NSQF)
telangana,Govt. Residential Industrial Training Institute for Tribals,Utnoor Adilabad Adilabad,nagarajboga@gmail.com,9963583616,WELDER (NSQF) | STENOGRAPHER & SECRETARIAL ASSISTANT (ENGLISH) (NSQF) | ELECTRICIAN (NSQF) | FITTER (NSQF) | COMPUTER OPERATOR AND PROGRAMMING ASSISTANT (NSQF) | MECHANIC (MOTOR VEHICLE) (NSQF) | DRAUGHTSMAN (CIVIL) (NSQF)
telangana,Govt Industrial Training Institute,"GOVT. ITI PATANCHERU BESIDE BEERAMGUDA KAMAAN, R",iti_ptc@yahoo.com,8328448815,WELDER (NSQF) | MECHANIC (MOTOR VEHICLE) (NSQF) | TURNER (NSQF) | FITTER (NSQF) | MACHINIST (GRINDER) (NSQF) | ELECTRONICS MECHANIC (NSQF) | ELECTRICIAN (NSQF) | MACHINIST (NSQF)
telangana,Govt Residential Industrial Training Institute for Girls,"Plot No. 59, Teacher Colony",ritigmbnr@gmail.com,9849299170,ELECTRONICS MECHANIC (NSQF) | DRAUGHTSMAN (CIVIL) (NSQF) | COMPUTER OPERATOR AND PROGRAMMING ASSISTANT (NSQF) | INSTRUMENT MECHANIC (NSQF) | STENOGRAPHER & SECRETARIAL ASSISTANT (ENGLISH) (NSQF) | DRESS MAKING (NSQF)
