state,centre_name,address,email,phone,courses_offered,pincode,district,subdistrict,mappls_eloc,geocode_level
karnataka,GOVT ITI DHARWAD,MUMMIGATTI_NARENDRA HOUSING LAY OUT DHARWAD,anandnagoji@gmail.com,9886347285,ELECTRICIAN - DOMESTIC SOLUTIONS | ELECTRICIAN - DOMESTIC SOLUTIONS | FIELD TECHNICIAN-UPS  AND INVERTER | FIELD TECHNICIAN-UPS  AND INVERTER | ELECTRICIAN - DOMESTIC SOLUTIONS | CNC PROGRAMMER | ASSEMBLY OPERATOR - RAC | ASSEMBLY OPERATOR - RAC | ASSEMBLY OPERATOR - RAC | ASSEMBLY OPERATOR - RAC | TWO WHEELER SERVICE TECHNICIAN | TWO WHEELER SERVICE TECHNICIAN | TWO WHEELER SERVICE TECHNICIAN | TWO WHEELER SERVICE TECHNICIAN | ELECTRICIAN - DOMESTIC SOLUTIONS | FIELD TECHNICIAN-UPS  AND INVERTER | FIELD TECHNICIAN-UPS  AND INVERTER,580011,Dharwad District,Dharwad,1184SA,village
karnataka,Govt ITI Domlur,"C.A. site No.8, Near BDA complex, Domlur, Bangalor",pplgiti@gmail.com,9739144350,ELECTRONICS MECHANIC (NSQF) | FITTER (NSQF) | ELECTRICIAN (NSQF),560071,Bengaluru Urban District,Bengaluru North,981ZYT,subSubLocality
karnataka,GOVT ITI FOR WOMEN BELAGAVI,UDYAMBAG BELAGAVI,imcgitiwbgm@gmail.com,9632130029,ELECTRIC VEHICLE SERVICE TECHNICIAN | ASSOCIATE DATA ENTRY OPERATOR | CNC OPERATOR - VERTICAL MACHINING CENTRE | ASSOCIATE  ELECTRICIAN,590008,Belagavi District,Belgaum,U11UFJ,poi
karnataka,Govt ITI for Women Shimogga,"Shivamogga Veerapura, post gajanuru, Shiamogga.",gitismg2018@gmail.com,9449775239,"['FITTER (NSQF)', 'COMPUTER OPERATOR AND PROGRAMMING ASSISTANT (NSQF)', 'ELECTRICIAN (NSQF)', 'ELECTRONICS MECHANIC (NSQF)', 'INSTRUMENT MECHANIC (NSQF)']",577202,Shivamogga District,Shivamogga,T26884,village
karnataka,Govt ITI Gudibande,Gudibande Tq,govtitigudibande@yahoo.com,9880846789,FITTER (NSQF) | ELECTRICIAN (NSQF) | ELECTRONICS MECHANIC (NSQF),562104,Chikkaballapur District,Gudibanda,ITPKP5,village
karnataka,Govt ITI Hagaribommanahalli,Taluk: Hagaribommana Halli,nagabhushanakoppal@gmail.com,9663297037,ELECTRICIAN (NSQF) | FITTER (NSQF),583212,Vijayanagara District,Hagaribommanahalli,8CSFAC,village
karnataka,Govt ITI Hampasagara -2,Taluk: Hagaribommanahalli,nagk31@gmail.com,9880426124,ELECTRICIAN (NSQF) | FITTER (NSQF),583214,Vijayanagara District,Hagaribommanahalli,5B7F23,village
karnataka,GOVT ITI HANUR PATTANA,KOLLEGALA-TQ CHAMARAJANAGAR DIST,govtitihanur@gmail.com,9448914123,"['ELECTRICIAN (NSQF)', 'FITTER (NSQF)']",571439,Chamarajanagar District,Hanur,UBEA83,locality
karnataka,GOVT ITI HAVERI,Near Railway Station Turumari Compound Shirur Bldg,pplgovtitihaveri@gmail.com,9916565361,FITTER (NSQF) | ELECTRICIAN (NSQF),581110,Haveri District,Haveri,RW7GTV,landmark
karnataka,GOVT ITI HOSADURGA,GOVT ITI HOSADURGA,govtitihsd.2014@gmail.com,9844404734,FITTER (NSQF) | ELECTRICIAN (NSQF),572136,Tumakuru District,Pavagada,EFC7S1,village
karnataka,Govt ITI Hoskote,"Doddadunasandra, Kanekal cross, Soukya road",bscgiti@yahoo.com,9480388509,"['MECHANIC (MOTOR VEHICLE) (NSQF)', 'INFORMATION COMMUNICATION TECHNOLOGY SYSTEM MAINTENANCE (NSQF)', 'ELECTRONICS MECHANIC (NSQF)', 'ELECTRICIAN (NSQF)', 'WELDER (NSQF)', 'MECHANIC DIESEL (NSQF)', 'FITTER (NSQF)']",562114,Bengaluru Rural District,Hosakote,S4ATBE,city
karnataka,GOVT ITI HUNGUND,TQ. HUNGUND BAGALKOT DIST,basavarajvangadi51@gmail.com,9845137178,FITTER (NSQF) | ELECTRICIAN (NSQF),,Bagalkote District,Hungund,EYJZYS,subDistrict
karnataka,GOVT ITI K R PET-571426,JAYANAGARA EXTENSION K R PET-571426,shankarappahallur1964@gmail.com,9449622342,ELECTRONICS MECHANIC (NSQF) | TURNER (NSQF) | FITTER (NSQF) | ELECTRICIAN (NSQF),571426,Mandya District,Krishnarajpet,3EIR3J,pincode
karnataka,Govt ITI Koppal,"Jawahar Road, Koppal",gitikoppal@gmail.com,9986707080,ELECTRICIAN (NSQF) | MECHANIC (MOTOR VEHICLE) (NSQF) | TURNER (NSQF) | FITTER (NSQF),583231,Koppal District,Koppal,6GOERQ,street
karnataka,Govt ITI Koppal,Jawahar Road Koppal,gitikoppal@gmail.com,9986707080,CNC OPERATOR TURNING | ELECTRIC VEHICLE SERVICE TECHNICIAN | ASSOCIATE  ELECTRICIAN | MANUAL METAL ARC WELDING/ SHIELDED METAL ARC WELDING WELDER,583231,Koppal District,Koppal,6GOERQ,street
karnataka,GOVT ITI Koratagere,NEAR RANICHENNAMMA SCHOOL HULIKUNTE KORATAGERE-,gitikrtg@rediffmail.com,7406432624,"['ELECTRICIAN (NSQF)', 'WELDER (NSQF)', 'ELECTRONICS MECHANIC (NSQF)', 'MECHANIC (MOTOR VEHICLE) (NSQF)', 'FITTER (NSQF)', 'INFORMATION COMMUNICATION TECHNOLOGY SYSTEM MAINTENANCE (NSQF)', 'MECHANIC DIESEL (NSQF)']",572129,Tumakuru District,Koratagere,462CTA,village
karnataka,Govt ITI Kukanoor,Taluk: Yelaburga,kagiti_kknr@rediffmail.com,9964228582,"['FITTER (NSQF)', 'SHEET METAL WORKER (NSQF)', 'TURNER (NSQF)', 'MECHANIC (MOTOR VEHICLE) (NSQF)', 'WELDER (NSQF)', 'MACHINIST (NSQF)', 'COMPUTER OPERATOR AND PROGRAMMING ASSISTANT (NSQF)', 'ELECTRICIAN (NSQF)', 'ELECTRONICS MECHANIC (NSQF)']",583238,Koppal District,Kukunoor,FIDSY0,poi
karnataka,Govt ITI Mandikallu,"Govt. Higher Primary School Compund, Mandikallu",gitimdkl@gmail.com,9845529634,"['FITTER (NSQF)', 'ELECTRICIAN (NSQF)']",562104,Chikkaballapur District,Chikkaballapura,YLB2WO,village
karnataka,GOVT ITI MANVI,C/O. NS BOSARAJU COMPLEX NEAR BASAVA CIRCLE MANVI,govtitimanvi@gmail.com,9481560617,ELECTRICIAN (NSQF) | ELECTRONICS MECHANIC (NSQF) | MECHANIC (MOTOR VEHICLE) (NSQF) | FITTER (NSQF),584123,Raichur District,Manvi,M9PYZT,landmark
karnataka,Govt ITI Mudhol pattan,"At Post- Mudhol Pattan, Yelaburga Tq",gitimudholpattan@gmail.com,7676332235,"['ELECTRICIAN (NSQF)', 'FITTER (NSQF)']",,Bagalkote District,,EFC362,city
karnataka,Govt ITI Nagamangala,"Devalapura Handpost, Beereshwarapura Post, Nagaman",pplitinmg@gmail.com,7019464143,"['TURNER (NSQF)', 'FITTER (NSQF)', 'ELECTRICIAN (NSQF)', 'ELECTRONICS MECHANIC (NSQF)', 'MECHANIC (MOTOR VEHICLE) (NSQF)']",571432,Mandya District,Nagamangala,2CB2TF,village
karnataka,GOVT ITI RABAKAVI,SHRI DANAMMADEVI TRUST COMMITTE SAMUDAYA BHAVAN,skmnagbjp@gmail.com,9880075529,ELECTRICIAN (NSQF) | FITTER (NSQF),562110,Bengaluru Rural District,Devanahalli,WXH0VN,poi
karnataka,GOVT ITI RAIBAG,"MULLA BUILDING, JALALPUR ROA",govtitirbg@gmail.com,7026878973,MECHANIC (MOTOR VEHICLE) (NSQF) | ELECTRICIAN (NSQF) | FITTER (NSQF) | ELECTRONICS MECHANIC (NSQF),591317,Belagavi District,Raybag,1CFEY8,poi
karnataka,GOVT ITI RAMNAGAR TQ: JOIDA (U.K),GOVT ITI RAMNAGAR TQ: JOIDA (U.K),marutimani10@rediffmail.com,9743770859,"['FITTER (NSQF)', 'ELECTRICIAN (NSQF)']",585403,Bidar District,Bidar,LO3NQZ,locality
karnataka,GOVT ITI RANEBENNUR,GOVT ITI NEAR MUNCIPAL HIGH SCHOOL RANEBENNUR,ranebennurgovtiti@gmail.com,9448218559,FITTER (NSQF) | ELECTRICIAN (NSQF),581115,Haveri District,Ranibennur,96WTPK,city
karnataka,GOVT ITI SAVALAGI,"NiraniDeegree Collage Campus, JAMKHANDI-Tq",gitisavalagi@gmail.com,9980651779,"['ELECTRICIAN (NSQF)', 'FITTER (NSQF)']",587301,Bagalkote District,Jamkhandi,82E1S5,village
karnataka,GOVT ITI SAVANUR,Taluk Panchayat Office Navab Building Savanur,pplgovtitisavanur@gmail.com,9900552721,ELECTRICIAN (NSQF) | FITTER (NSQF),581118,Haveri District,Savanur,IH8XCS,poi
karnataka,Govt ITI Shahbad,"Near Beta Jewargi Road Cross, Shahbad",shahabadgiti@gmail.com,9480703534,ELECTRICIAN (NSQF) | FITTER (NSQF),585106,Kalaburagi District,Kalaburagi,JM4BSV,state
karnataka,GOVT ITI SHIDLAGHATTA,Shidlaghatta - 562105,pplgitisdl@gmail.com,9886369351,AUTOMOTIVE CNC MACHINING TECHNICIAN | AUTOMOTIVE CNC MACHINING TECHNICIAN | AUTOMOTIVE CNC MACHINING TECHNICIAN | AUTOMOTIVE CNC MACHINING TECHNICIAN,562105,Chikkaballapur District,Sidlaghatta,5RJJGV,pincode
karnataka,Govt ITI Sirugupppa,"Govt ITI Sirugupppa,Taluka",gitisiruguppa@gmail.com,9449576958,FITTER (NSQF) | ELECTRICIAN (NSQF),560036,Bengaluru Urban District,Bengaluru East,X9FJYY,poi
karnataka,GOVT ITI SURPUR,"KRISHNAPUR MAIN ROAD, BIJASPUR, SURPUR",gitisrpr2017@gmail.com,9483697805,"['MECHANIC (MOTOR VEHICLE) (NSQF)', 'FITTER (NSQF)', 'ELECTRONICS MECHANIC (NSQF)', 'ELECTRICIAN (NSQF)']",591106,Belagavi District,Khanapur,D27S8S,village
karnataka,GOVT ITI T.NARASIPURA,"T.NARASIPURA TQ., MYSORE DIST",rnmmysore@gmail.com,9844074042,FITTER (NSQF) | ELECTRICIAN (NSQF),570028,Mysuru District,Mysuru,U62LWS,district
karnataka,GOVT ITI TALAKADU,"T Narasipura Taluk, Mysore Dist.",gitithalakadu@gmail.com,9449326500,"['ELECTRICIAN (NSQF)', 'FITTER (NSQF)']",570010,Mysuru District,Mysuru,FNEFOV,district
karnataka,Govt ITI TALAKAL GRAMA,"Near Govt. PUC Collage Talkalgram, Tq:Yelburga",sharanappahuded95@gmail.com,8867607395,"['ELECTRICIAN (NSQF)', 'ELECTRONICS MECHANIC (NSQF)', 'FITTER (NSQF)']",584135,Raichur District,Raichur,PDLFA6,state
karnataka,GOVT ITI TERAKANAMBI,Gundlupet-tq Chamarajanagar-Dist.,pplgititerakanambi@gmail.com,9945799481,"['ELECTRICIAN (NSQF)', 'FITTER (NSQF)']",571123,Chamarajanagar District,Gundlupet,J9GVG5,village
karnataka,GOVT ITI VC FARM,"Govt. PU College Campus, VC Farm, Mandya Tq.",govtitivcfarm@gmail.com,9538819161,"['ELECTRICIAN (NSQF)', 'FITTER (NSQF)']",571405,Mandya District,Mandya,9HEO8E,village
karnataka,Govt ITI Y.T Road Near Poornima Theather Turuvekere,Y.T Road Near Poornima Theatre Turuvekere,gititurvekere@gmail.com,9448402747,"['ELECTRONICS MECHANIC (NSQF)', 'ELECTRICIAN (NSQF)', 'COMPUTER OPERATOR AND PROGRAMMING ASSISTANT (NSQF)', 'FITTER (NSQF)']",572227,Tumakuru District,Turuvekere,TBBQUL,poi
karnataka,Govt ITI Yaddoni,At/Post- Yaddoni. Tq-YelburgaDist-Koppal,gitiyeddoni@gmail.com,9513251545,"['ELECTRICIAN (NSQF)', 'FITTER (NSQF)']",583277,Koppal District,Yelbarga,DBD2B3,village
karnataka,GOVT ITI YAMAKANMARADI,"INDIRA NAGAR, YAMAKANMARADI, TQ:HUKKERI,",govt.iti.ymkd@gmail.com,9845238243,FITTER (NSQF) | ELECTRICIAN (NSQF),574146,Dakshina Kannada District,Mulki,9L9WDI,village
karnataka,GOVT ITI YELLUR,"Panchayat Samudaya Bhavan, Yelluru, Udupi Dist",yellurugoviti@gmail.com,6362937814,"['ELECTRICIAN (NSQF)', 'FITTER (NSQF)']",576235,Udupi District,Kundapura,7SIQ8N,village
karnataka,"Govt ITI, Harihara","Govt ITI, Harihar-577601",srinivasar21460@gmail.com,9902778037,FITTER (NSQF) | ELECTRICIAN (NSQF),577601,Davanagere District,Harihar,VP3KJB,poi
karnataka,"Govt ITI, Mangalore grama","Samudaya Bhavan Near Bus-stand, Mangalore grama",itimng@gmail.com,9740358208,"['FITTER (NSQF)', 'ELECTRICIAN (NSQF)']",574509,Dakshina Kannada District,Mangaluru,ORIIKY,subDistrict
karnataka,"GOVT ITI, NIGADIGRAMA","PRINCIPAL, GOVT ITI, NIGADIGRAMA",javermascarenhas@gmail.com,9448182374,ELECTRICIAN (NSQF) | FITTER (NSQF),586114,Vijayapura District,Tikota,B4U7YL,poi
karnataka,"Govt ITI, Saidapur","Sri Omkar Tiwar Bldg, Near Rly Station",gitisaidapur@gmail.com,9845516826,"['ELECTRICIAN (NSQF)', 'FITTER (NSQF)']",585221,Yadgiri District,Yadgir,HYXROT,city
karnataka,"GOVT ITI, YELLAPUR(U.K)",KALAMMA NAGAR TQ- YELLAPUR DIST- UTTAR KANNAD,gitiyellapur@gmail.com,8277647034,"['MECHANIC (MOTOR VEHICLE) (NSQF)', 'ELECTRICIAN (NSQF)', 'ELECTRONICS MECHANIC (NSQF)', 'FITTER (NSQF)']",581359,Uttara Kannada District,Yellapur,G0S6FU,locality
karnataka,GOVT POLYTECHNIC COLLEGE SORABA,ULAVI ROAD SORABA,basavaprasad344585@gmail.com,9113087615,SOLAR PUMP TECHNICIAN | SOLAR PUMP TECHNICIAN | ELECTRICAL TECHNICIAN | BAR BENDER AND STEEL FIXER | BAR BENDER AND STEEL FIXER | BAR BENDER AND STEEL FIXER | BAR BENDER AND STEEL FIXER | ASSISTANT TECHNICIAN- SOLAR PANEL INSTALLATION | ELECTRICAL TECHNICIAN | ELECTRICAL TECHNICIAN | ELECTRICAL TECHNICIAN | PLUMBER - GENERAL | PLUMBER - GENERAL | PLUMBER - GENERAL | PLUMBER - GENERAL | SOLAR PUMP TECHNICIAN | SOLAR PUMP TECHNICIAN,577429,Shivamogga District,Sorab,6C32DW,street
karnataka,"Govt, ITI, BEML Nagar KGF, 563115","BEML Nagar, KGF, BANGARPET (T)",principalgiti_kgf@yahoo.co.in,9448915846,"TOOL & DIE MAKER (PRESS TOOLS, JIGS & FIXTURES) (NSQF) | MECHANIC (MOTOR VEHICLE) (NSQF) | MECHANIC DIESEL (NSQF) | CARPENTER (NSQF) | MACHINIST (NSQF) | FITTER (NSQF) | MECHANIC MACHINE TOOL MAINTENANCE (NSQF) | TURNER (NSQF) | FOUNDRYMAN (NSQF) | ELECTRICIAN (NSQF) | WELDER (NSQF) | COMPUTER OPERATOR AND PROGRAMMING ASSISTANT (NSQF) | ELECTRONICS MECHANIC (NSQF) | SHEET METAL WORKER (NSQF)",563115,Kolar District,Bangarapet,NAE1MQ,locality
karnataka,Govt. I.T. I. Soratur,"Govt PU College Premises, Soratur, Gadag Tq.",pujar_raghavendra@rediffmail.com,9449359823,ELECTRICIAN (NSQF) | FITTER (NSQF),582120,Gadag District,Gadag,16CEE7,village
karnataka,GOVT. I.T.I.KAMALNAGAR,TQ:AURAD BIDAR DIST.,jadhavddeep@gmail.com,8105134132,ELECTRICIAN (NSQF) | FITTER (NSQF),585226,Bidar District,Bidar,8EATC1,village
karnataka,"GOVT. INDIUSTRIAL TRAINING INSTITUTE, MOTEBENNUR","GRAM PANCHAYAT PERMISES MOTEBENNUR,BYADAGI",gitimbennur@gmail.com,9972092298,FITTER (NSQF) | ELECTRICIAN (NSQF),581106,Haveri District,Byadgi,4F53SA,village
karnataka,Govt. Industrail Training Institute Gangavathi,Anegundi Road Gangavathi,itigvt@gmail.com,8147811887,TURNER (NSQF) | MECHANIC (MOTOR VEHICLE) (NSQF) | ELECTRONICS MECHANIC (NSQF) | ELECTRICIAN (NSQF) | WELDER (NSQF) | FITTER (NSQF),583227,Koppal District,Gangawati,8F5JX4,city
karnataka,Govt. Industrial Training Institute (Men) Kalaburagi,"MSK Mill Road, Kalaburagi",govtitimengulbarga@rediffmail.com,7829546444,FITTER (NSQF) | INFORMATION COMMUNICATION TECHNOLOGY SYSTEM MAINTENANCE (NSQF) | ARCHITECTURAL DRAUGHTSMAN (NSQF) | MACHINIST (NSQF) | COMPUTER OPERATOR AND PROGRAMMING ASSISTANT (NSQF) | ELECTRICIAN (NSQF) | MECHANIC DIESEL (NSQF) | DRAUGHTSMAN (MECHANICAL) (NSQF) | ELECTRONICS MECHANIC (NSQF) | WELDER (NSQF) | DRAUGHTSMAN (CIVIL) (NSQF) | MECHANIC (MOTOR VEHICLE) (NSQF) | TURNER (NSQF) | CARPENTER (NSQF) | DRIVER CUM MECHANIC (NSQF),585102,Kalaburagi District,Kalaburagi,B5NXQ6,street
karnataka,"Govt. Industrial Training Institute (Women), Puttur",Narimogaru Puttur,itiputtur@gmail.com,7760644073,"['INFORMATION COMMUNICATION TECHNOLOGY SYSTEM MAINTENANCE (NSQF)', 'ELECTRONICS MECHANIC (NSQF)', 'FITTER (NSQF)', 'ELECTRICIAN (NSQF)', 'INSTRUMENT MECHANIC (NSQF)', 'FASHION DESIGN & TECHNOLOGY (NSQF)', 'COMPUTER OPERATOR AND PROGRAMMING ASSISTANT (NSQF)']",574202,Dakshina Kannada District,Puttur,CM6S1C,village
karnataka,"Govt. Industrial Training Institute ,Kadur","Doddapattanagere Road, Opp to KSRTC Bus Dipo, Kadu",principalkadur@gmail.com,9591050425,ELECTRICIAN (NSQF) | COMPUTER OPERATOR AND PROGRAMMING ASSISTANT (NSQF) | FITTER (NSQF) | WELDER (NSQF),577175,Chikkamagaluru District,Kadur,KJZZOS,poi
karnataka,Govt. Industrial Training Institute Akkialur,"Akkialurkallapur Road, Akkialur, TQ: Hanagal, Dist",nageshwaralakundi1959@gmail.com,7338439791,"['ELECTRONICS MECHANIC (NSQF)', 'FITTER (NSQF)', 'WELDER (NSQF)', 'ELECTRICIAN (NSQF)']",581102,Haveri District,Hangal,6B6773,village
karnataka,GOVT. INDUSTRIAL TRAINING INSTITUTE BASAVAKALYAN,"dist Bidar, karanataka.",gitibkln@rediffmail.com,9743315782,ELECTRONICS MECHANIC (NSQF) | MECHANIC (MOTOR VEHICLE) (NSQF) | ELECTRICIAN (NSQF) | TURNER (NSQF) | FITTER (NSQF),585327,Bidar District,Basavakalyan,VM99CR,district
karnataka,Govt. Industrial Training Institute Channapatna,"Govt. Industrial Training Institute, Channapatna",cpnatesha@gmail.com,9844074524,ELECTRICIAN (NSQF) | FITTER (NSQF),562160,Bengaluru South District,Channapatna,KSAACU,subDistrict
karnataka,Govt. Industrial Training Institute Dastikoppa,"Kalaghatgi Tq. Kalaghatgi Dist Dharwad, karnataka.",itikal.principal@gmail.com,9448319558,"['ELECTRONICS MECHANIC (NSQF)', 'FITTER (NSQF)', 'WELDER (NSQF)', 'ELECTRICIAN (NSQF)']",581204,Dharwad District,Kalghatgi,FJIUNR,poi
karnataka,Govt. Industrial Training Institute Devadurga,"Opp. KSRTC Bus Stand, Devadurga",giti.dvg@gmail.com,9945695695,FITTER (NSQF) | ELECTRICIAN (NSQF) | ELECTRONICS MECHANIC (NSQF) | TURNER (NSQF) | MECHANIC (MOTOR VEHICLE) (NSQF),584126,Raichur District,Devadurga,FHYI37,poi
karnataka,Govt. Industrial Training Institute for women Aurad(B),"APMC Cross, Aurad(B) Tq:Aurad(B)",gitiwaurad@gmail.com,9901097655,DRESS MAKING (NSQF) | ELECTRICIAN (NSQF) | ELECTRONICS MECHANIC (NSQF) | INTERIOR DESIGN & DECORATION (NSQF) | INFORMATION COMMUNICATION TECHNOLOGY SYSTEM MAINTENANCE (NSQF),585326,Bidar District,Aurad,UDM7C0,locality
karnataka,Govt. Industrial Training Institute for Women Belagavi,Udyambag Belagavi 590008,imcgitiwbgm@gmail.com,9632130029,FOUR WHEELER SERVICE TECHNICIAN | FOUR WHEELER SERVICE TECHNICIAN | FOUR WHEELER SERVICE TECHNICIAN | FOUR WHEELER SERVICE TECHNICIAN | ASSOCIATE DATA ENTRY OPERATOR,590008,Belagavi District,Belgaum,U11UFJ,locality
karnataka,"Govt. Industrial Training Institute for Women, Gadag","Kanaginahal road, Near Hulakoti school,",itiwomengdg@yahoo.com,7892992626,ELECTRICIAN (NSQF) | COMPUTER OPERATOR AND PROGRAMMING ASSISTANT (NSQF) | COMPUTER HARDWARE & NETWORK MAINTENANCE (NSQF) | ELECTRONICS MECHANIC (NSQF) | FITTER (NSQF) | DRESS MAKING (NSQF) | SECRETARIAL PRACTICE (ENGLISH) (NSQF),582102,Gadag District,Gadag,B14786,village
karnataka,Govt. Industrial Training Institute Guledagudda,Guledagudda,govtitiguledgudd@yahoo.com,9611610549,ELECTRICIAN (NSQF) | FITTER (NSQF),587203,Bagalkote District,Guledagudda,4F1BIM,subDistrict
karnataka,Govt. Industrial Training Institute Guttal,"BEHIND SRS SCHOOL, HAVERI ROAD. GUTTAL",giti.guttal@gmail.com,9449234089,"['FITTER (NSQF)', 'ELECTRONICS MECHANIC (NSQF)']",581108,Haveri District,Haveri,28T73C,village
karnataka,Govt. Industrial Training Institute Honnavar,"Prabhat Nagar, Honnavar",dtnaikhonnavar@gmail.com,8310085422,"['ELECTRICIAN (NSQF)', 'MECHANIC (MOTOR VEHICLE) (NSQF)', 'TURNER (NSQF)', 'ELECTRONICS MECHANIC (NSQF)', 'COMPUTER OPERATOR AND PROGRAMMING ASSISTANT (NSQF)', 'STENOGRAPHER & SECRETARIAL ASSISTANT (ENGLISH) (NSQF)', 'WELDER (NSQF)', 'MECHANIC DIESEL (NSQF)', 'FITTER (NSQF)', 'DRAUGHTSMAN (CIVIL) (NSQF)']",581334,Uttara Kannada District,Honavar,F4FHDV,poi
karnataka,Govt. Industrial Training Institute Hunsur,"KSSIDC SHEDS , B.M ROAD , HUNSUR",govtitihunsur@yahoo.com,9845311805,"['ELECTRICIAN (NSQF)', 'FITTER (NSQF)', 'COMPUTER OPERATOR AND PROGRAMMING ASSISTANT (NSQF)', 'ELECTRONICS MECHANIC (NSQF)']",571610,Mysuru District,Hunsur,91GYQN,poi
karnataka,Govt. Industrial Training Institute Mundargi,"DEPOT RD, BEHIND HESCOM, INDL AREA, MUNDARAGI",gitimundargi@yahoo.co.in,9036542185,FITTER (NSQF) | ELECTRICIAN (NSQF),582113,Gadag District,Mundargi,FJI1GS,poi
karnataka,GOVT. INDUSTRIAL TRAINING INSTITUTE NARASIMHARAJAPURA,"NARASIMHARAJAPURA, BH.KAIMARA, DIST CHIKKAMAGALURU",govtitinrpura@gmail.com,9741995996,"['MECHANIC (MOTOR VEHICLE) (NSQF)', 'ELECTRICIAN (NSQF)', 'ELECTRONICS MECHANIC (NSQF)', 'FITTER (NSQF)']",577134,Chikkamagaluru District,Narasimharajapura,FPOXQY,village
karnataka,Govt. Industrial Training Institute Palagrama,Palagrama Tq. Mundgod Dist Uttar Kannada,gitipala08@yahoo.co.in,9008363276,"['ELECTRONICS MECHANIC (NSQF)', 'ELECTRICIAN (NSQF)', 'FITTER (NSQF)', 'WELDER (NSQF)']",581346,Uttara Kannada District,Mundgod,K7A5D9,poi
karnataka,Govt. Industrial training institute Pavagada,"Sri Kanyaka Parameshwari Temple Road, Near Shiridi Sai Temple, Pavagada",gitipvgd@gmail.com,9480407859,"['ELECTRICIAN (NSQF)', 'FITTER (NSQF)', 'ELECTRONICS MECHANIC (NSQF)']",561202,Tumakuru District,Pavagada,UHQXO7,poi
karnataka,Govt. Industrial Training Institute Raichur,"Manik Nagar, Opp.Amar khed Layout, Raichur",giti_rcr@rediffmail.com,9448729595,WELDER (NSQF) | MACHINIST (NSQF) | TURNER (NSQF) | COMPUTER OPERATOR AND PROGRAMMING ASSISTANT (NSQF) | MECHANIC (MOTOR VEHICLE) (NSQF) | ELECTRONICS MECHANIC (NSQF) | ELECTRICIAN (NSQF) | FITTER (NSQF),584103,Raichur District,Raichur,AT17CD,poi
karnataka,"GOVT. INDUSTRIAL TRAINING INSTITUTE, ADUR","OLD GRAMAPANCHAYATH ROAD, ADUR POST ADUR",gitiadur2014@gmail.com,9740898985,"['FITTER (NSQF)', 'ELECTRICIAN (NSQF)']",581101,Haveri District,Hangal,CA3256,village
karnataka,"Govt. Industrial Training institute, Dharwad","Narendra Mummigatti Housing layout, P B road, Dhar",itidwd@rediffmail.com,9740507904,ELECTRICIAN (NSQF) | WELDER (NSQF) | ELECTRONICS MECHANIC (NSQF) | FITTER (NSQF) | MECHANIC (MOTOR VEHICLE) (NSQF),580005,Dharwad District,Dharwad,D6B864,village
karnataka,"Govt. Industrial Training Institute, H.D.Kote",H.D. Kote,gitihdkote@gmail.com,9945616794,"['ELECTRONICS MECHANIC (NSQF)', 'MECHANIC (MOTOR VEHICLE) (NSQF)', 'FITTER (NSQF)', 'COMPUTER OPERATOR AND PROGRAMMING ASSISTANT (NSQF)', 'ELECTRICIAN (NSQF)']",571114,Mysuru District,Heggadadevankote,F3H4N1,poi
karnataka,"Govt. Industrial Training institute, Hubli",Vidyanagar Hubli,giti_hubli@rediffmail.com,9916186113,MECHANIC (MOTOR VEHICLE) (NSQF) | COMPUTER HARDWARE & NETWORK MAINTENANCE (NSQF) | MACHINIST (NSQF) | WELDER (NSQF) | DRAUGHTSMAN (MECHANICAL) (NSQF) | STENOGRAPHER & SECRETARIAL ASSISTANT (ENGLISH) (NSQF) | FITTER (NSQF) | MECHANIC DIESEL (NSQF) | ELECTRONICS MECHANIC (NSQF) | INFORMATION COMMUNICATION TECHNOLOGY SYSTEM MAINTENANCE (NSQF) | MACHINIST (GRINDER) (NSQF) | SHEET METAL WORKER (NSQF) | DRAUGHTSMAN (CIVIL) (NSQF) | COMPUTER OPERATOR AND PROGRAMMING ASSISTANT (NSQF) | TURNER (NSQF) | ARCHITECTURAL DRAUGHTSMAN (NSQF) | MECHANIC AUTO BODY REPAIR (NSQF) | ELECTRICIAN (NSQF),580021,Dharwad District,Hubli Urban,GFSB10,locality
karnataka,"Govt. Industrial Training Institute, Kargal","Near Town Panchayat Office, BH Road, Kargal Town",gitikargal@gmail.com,9480290573,ELECTRICIAN (NSQF) | FITTER (NSQF),582119,Gadag District,Gajendragad,VR8XYA,landmark
karnataka,"Govt. Industrial Training Institute, Nippani",Nipani Belgaum,govt.iti.npn@gmail.com,9481348704,MECHANIC (MOTOR VEHICLE) (NSQF) | FITTER (NSQF) | MECHANIC DIESEL (NSQF) | ELECTRICIAN (NSQF),591211,Belagavi District,Nippani,KKIY8V,poi
karnataka,"Govt. Industrial Training Institute, Sadalaga",Sadalaga Chikkodi,giti.sadalga@yahoo.in,9916987977,COMPUTER OPERATOR AND PROGRAMMING ASSISTANT (NSQF) | FITTER (NSQF) | ELECTRONICS MECHANIC (NSQF) | ELECTRICIAN (NSQF),591214,Belagavi District,Chikodi,AY0CM0,state
